pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldRatio,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
0,B,perturbation,distributed,1,8,0.8.0,71d97a51,65536,1,0,50,0,"16,20,23,25,30,31,31,31,31,32,32,31,32,31,32,33,33,33,32,32,32,33,32,32,32,32,32,31,31,31,31,32,6,41,41,41,39,40,39,40,40,42,42,42,42,43,47,47,45,48,48,48,46,47,45,44,44,41,40,32,34,27,14,1",29,58,0,63,6,32,-1,4148,"4,32",2973,"31,30",2826,1,31,50,0,0,[object Object],65536,1024,0,0,1581,"1048576,1310720,1507328,546133,1966080,2031616,2031616,2031616,2031616,2097152,2097152,2031616,2097152,2031616,2097152,2162688,2162688,2162688,2097152,2097152,2097152,2162688,2097152,2097152,2097152,2097152,2097152,2031616,2031616,2031616,2031616,2097152,196608,671744,1343488,671744,851968,873813,638976,655360,1310720,1376256,1376256,1376256,917504,2818048,1026730,1026730,2949120,1048576,1048576,1572864,3014656,1540096,1474560,2883584,1441792,1343488,2621440,524288,557056,1769472,229376,65536",3040,1877730,50,16,"1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,3,4,4,2,2,2,2,3,1,3,3,1,3,3,2,1,2,2,1,2,2,1,4,4,1,4,1","468455,490658,493104,501371,456227,448195,445136,460660,465162,467887,477055,478054,480201,479514,472140,468242,469294,456081,465408,454811,461063,448211,430572,429288,424463,418074,419382,419322,412831,416587,420390,424653,548216,691090,672474,679518,676496,682749,677335,667450,686731,678570,669811,680775,670403,660195,681203,672560,660282,679310,672340,684168,689784,699013,679684,667625,652172,630774,618725,914110,894251,899687,885582,825444",5,1,3124,[object Object],5,1034.1030555555556,4,3600,1196442,3686400,2031616,481,,876,,
0,B,perturbation,distributed,1,9,0.8.0,cc0da93f,65536,1,0,52,0,"22,25,28,41,45,52,54,56,57,58,60,59,60,61,61,61,62,62,62,61,63,62,62,61,62,62,61,61,62,60,60,59,6,35,35,38,37,44,43,42,43,49,50,49,50,50,51,52,50,51,50,53,52,50,51,48,47,47,45,38,38,35,29,14",19,58,0,8,6,33,-1,4154,"4,32",1912,"5,31",181,1,3494,48,0,0,[object Object],65536,1024,0,0,1376,"1441792,1638400,917504,537395,491520,1135957,1769472,1835008,3735552,3801088,3932160,1933312,3932160,1998848,3997696,1998848,4063232,4063232,4063232,3997696,4128768,4063232,4063232,3997696,4063232,4063232,3997696,3997696,4063232,3932160,3932160,3866624,196608,327680,573440,276707,242483,480597,402578,393216,469674,1070421,1092266,1070421,1638400,1638400,1671168,681574,655360,1671168,1092266,3473408,1703936,819200,1114112,1572864,3080192,3080192,2949120,622592,1245184,1146880,950272,183500",4009,1911531,51,14,"1,1,2,5,6,3,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,4,9,10,6,7,7,6,3,3,3,2,2,2,5,5,2,3,1,2,4,3,2,1,1,1,4,2,2,2,5","814818,878602,870055,898033,550086,536569,558594,595883,618421,652515,669750,676616,689349,702387,708987,720237,722963,730753,744477,755343,733021,744824,740965,753045,740840,756276,745083,756542,736127,750975,747028,722893,626383,702212,697042,695365,687637,697120,672857,686626,669624,683017,681000,662940,660774,666657,658975,660117,658525,663494,660022,678791,675840,680230,692338,678500,652949,636400,621963,912156,892327,891558,866500,827412",5,1,3130,[object Object],5,1034.891388888889,4,3600,1234441,3686400,1769472,179,,876,,
0,B,perturbation,distributed,1,10,0.8.0,5bb0e85c,65536,1,0,51,0,"15,20,25,26,31,32,31,31,30,31,31,32,32,32,32,32,33,32,32,32,32,33,32,32,32,33,32,32,32,33,32,33,6,39,41,40,42,41,42,42,40,41,41,44,42,46,48,49,48,49,50,48,48,45,46,45,47,44,43,35,33,29,23,7",28,58,0,63,6,32,-1,4145,"4,32",2838,"31,30",3252,1,26,49,0,0,[object Object],65536,1024,0,0,1580,"491520,1310720,1638400,567978,2031616,2097152,2031616,2031616,1966080,2031616,2031616,2097152,2097152,2097152,1048576,2097152,2162688,2097152,2097152,2097152,1048576,2162688,2097152,2097152,2097152,2162688,2097152,2097152,2097152,2162688,2097152,2162688,196608,638976,895658,873813,1376256,671744,917504,917504,655360,895658,1343488,961194,917504,1004885,3145728,1605632,3145728,1605632,3276800,1048576,1572864,983040,1004885,2949120,1540096,1441792,1409024,1146880,1081344,633514,753664,114688",3052,1901898,51,16,"2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,2,4,3,3,4,3,2,3,3,3,1,2,1,2,1,3,2,3,3,1,2,2,2,2,2,3,2,4","469415,497116,484925,499705,451044,449095,448767,449387,458871,465337,473537,475208,473131,469129,469576,464104,456864,452837,455075,461595,449084,452276,438758,434027,432757,426227,430946,425648,430448,431810,423227,448989,543880,702495,696049,705399,691235,703853,694938,695662,683397,699876,692350,694940,684012,678576,677929,683763,672831,681394,693356,695960,697865,696687,688541,677792,666378,648709,638082,918594,894012,880043,869828,833330",5,1,3121,[object Object],5,1034.1038888888888,4,3600,1182300,3686400,2031616,594,,876,,
1,B,basic,straight,,,0.8.0,b6f7afda,512,1,0,50,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,8,10,15,17,18,22,26,27,27,29,28,29,27,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0",274,58,0,25,6,47,-1,27432,"31,31",27432,"31,31",3588,10,3588,50,113447548,47179,[object Object],65536,1024,0,0,1154,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,98304,98304,131072,327680,327680,371370,294912,360448,567978,884736,884736,950272,1835008,950272,884736,65536,65536,65536,65536,65536,65536,65536,65536,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,,,,,",3568,1261206,34,18,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,3,3,4,4,3,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0","1028109,1059281,1055945,847132,344118,664509,680843,702746,723862,717252,749009,753024,764326,770008,778956,788265,792486,786038,798558,801820,800801,795116,805185,793112,788625,776505,760234,738852,677398,496032,384651,350786,579033,658903,659231,659032,656957,657716,658458,644082,651356,642861,644391,641540,622025,619045,611606,605097,595617,601225,587767,574174,560803,549018,535478,521951,508202,495717,490027,808185,781670,743879,719006,653072",5,1,17967,[object Object],5,1271.1919444444445,4,3600,1752506,3686400,196608,,false,815,,
1,B,basic,distributed,,,0.8.0,2301e864,512,1,0,52,0,"23,27,29,31,32,33,33,34,37,38,36,43,41,43,46,48,46,47,49,49,50,54,51,53,51,53,51,52,56,54,52,49,6,35,37,38,43,46,45,45,49,48,50,51,51,53,51,50,52,53,51,54,52,53,52,49,50,47,44,40,42,35,34,15",19,58,0,63,6,32,-1,5039,"4,32",1944,"5,31",68,1,3415,48,781376,3594,[object Object],65536,1024,0,0,1382,"1507328,1769472,1900544,2031616,2097152,2162688,2162688,1114112,606208,498073,1179648,563609,671744,469674,502442,524288,502442,770048,642252,642252,655360,1179648,1114112,868352,668467,1157802,835584,851968,3670016,1769472,851968,1605632,196608,382293,346404,355766,352256,602931,737280,589824,642252,1572864,1638400,1671168,1671168,1157802,835584,1092266,1703936,3473408,1114112,1769472,1703936,868352,1703936,3211264,1638400,770048,2883584,873813,1376256,2293760,2228224,327680",3938,1961174,53,14,"1,1,1,1,1,1,1,2,4,5,2,5,4,6,6,6,6,4,5,5,5,3,3,4,5,3,4,4,1,2,4,2,2,6,7,7,8,5,4,5,5,2,2,2,2,3,4,3,2,1,3,2,2,4,2,1,2,4,1,3,2,1,1,3","572609,618168,645322,658752,466058,488475,501270,529507,548706,553896,569287,578224,581364,582883,593504,593359,596056,589112,595505,589599,591042,585999,570141,582401,577459,557531,568849,552361,556340,547503,548121,539755,611354,722726,710867,712682,712797,712535,709113,703510,709794,714339,699206,706476,682990,687742,685697,677032,677617,678389,690499,690249,689056,699590,704096,679514,661914,646401,632249,908419,895450,881002,881166,827645",5,1,4015,[object Object],5,1038.8227777777777,4,3600,1196701,3686400,2162688,,true,815,,
1,B,basic,detour,,,0.8.0,0afb352f,512,1,0,38,0,"40,47,53,58,58,59,59,61,61,61,61,61,62,62,62,62,63,63,63,62,63,63,62,63,64,63,64,63,64,63,62,63,6,50,51,51,52,52,53,51,53,55,56,56,57,56,57,56,57,56,56,57,56,56,55,54,53,53,48,42,42,36,20,1",20,58,0,63,6,6,-1,4660,"4,32",2057,"5,31",2794,1,2627,62,418805,3592,[object Object],65536,1024,0,0,6521,"1310720,3080192,3473408,3801088,1900544,3866624,3866624,3997696,3997696,3997696,3997696,3997696,4063232,4063232,4063232,4063232,4128768,4128768,4128768,4063232,4128768,4128768,4063232,4128768,4194304,4128768,4194304,4128768,4194304,4128768,4063232,4128768,196608,3276800,1671168,3342336,1703936,1703936,1736704,3342336,1736704,3604480,1835008,1835008,1867776,3670016,3735552,1835008,1867776,3670016,1835008,1867776,3670016,1835008,1802240,3538944,1157802,3473408,1048576,917504,917504,1179648,187245,65536",4023,2906965,78,14,"2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,3,1,3,3,3,2,7,1","879859,917168,909567,922154,583653,600985,609334,653262,667988,705276,723187,756307,771310,789286,795818,823857,837834,844359,866679,876114,883397,880921,881148,882533,883749,893067,878643,882487,881483,885740,897986,879744,426526,871048,870130,870950,888320,876017,876189,875808,885513,877577,877877,881328,871365,863747,860765,865949,841347,850428,847144,838537,840503,840472,836423,839703,842193,841486,845512,982235,962244,976140,961362,912728",5,1,3635,[object Object],5,1041.4372222222223,4,3600,251870,3686400,3866624,,true,815,,
1,B,perturbation,distributed,1,1,0.8.0,61fc52a8,512,1,0,51,0,"22,25,28,30,32,33,34,34,34,37,38,42,41,44,46,45,49,50,46,49,48,52,54,46,52,52,52,53,52,50,50,52,6,35,36,38,41,45,50,48,48,51,51,53,52,53,50,53,54,52,53,52,52,54,52,50,49,46,46,37,41,36,30,18",19,58,0,41,6,33,-1,4972,"4,32",1936,"5,31",56,1,158,49,723930,3594,[object Object],65536,1024,0,0,1364,"1441792,1638400,1835008,983040,2097152,2162688,1114112,1114112,2228224,808277,498073,393216,537395,360448,430665,491520,1070421,655360,753664,642252,524288,681574,1179648,753664,1135957,1703936,1703936,1157802,1703936,1092266,1092266,1135957,196608,458752,471859,498073,537395,421302,1092266,1048576,786432,3342336,1671168,1736704,1703936,868352,1092266,1736704,1769472,1135957,1736704,1703936,1703936,1769472,851968,1638400,1070421,1004885,3014656,808277,895658,2359296,983040,393216",3928,1886346,51,14,"1,1,1,2,1,1,2,2,1,3,5,7,5,8,7,6,3,5,4,5,6,5,3,4,3,2,2,3,2,3,3,3,2,5,5,5,5,7,3,3,4,1,2,2,2,4,3,2,2,3,2,2,2,2,4,2,3,3,1,3,3,1,2,3","559198,621848,638915,655144,464113,481344,500190,519407,534204,554600,564904,575014,580217,582091,589479,585987,592118,581866,587982,579622,575252,569301,560817,562233,551544,544587,549283,541297,547619,542054,527576,534750,611175,684113,675517,685315,683014,683151,676942,686816,675559,678405,671611,665419,672389,664313,660429,670313,661882,668516,668607,672765,675982,690970,689400,676110,644308,633003,620886,920360,894385,890670,870032,827345",5,1,3948,[object Object],5,1038.8347222222221,4,3600,1251818,3686400,1114112,460,,815,,
1,B,perturbation,distributed,1,2,0.8.0,0253d75d,512,1,0,51,0,"21,26,29,30,32,33,34,35,36,41,41,45,44,46,46,49,50,49,47,49,51,53,55,50,51,54,54,53,51,52,52,51,6,39,39,40,42,43,44,45,48,49,50,51,52,51,51,52,53,52,53,54,52,52,51,52,50,50,47,39,39,38,32,18",19,58,0,26,6,33,-1,5108,"4,32",1952,"5,31",79,1,3512,49,831979,3594,[object Object],65536,1024,0,0,1370,"1376256,1703936,1900544,1966080,2097152,2162688,1114112,764586,786432,537395,537395,491520,360448,430665,502442,802816,1092266,802816,440027,642252,835584,1736704,1201493,655360,835584,1179648,3538944,1736704,835584,1135957,1135957,668467,196608,638976,425984,524288,393216,469674,320398,491520,1048576,1070421,1638400,3342336,1135957,1114112,1671168,1135957,3473408,1135957,1736704,3538944,3407872,1135957,1114112,1703936,1092266,1092266,1540096,1277952,1277952,1245184,699050,294912",3938,1881636,51,14,"1,1,1,1,1,1,2,3,3,5,5,6,8,7,6,4,3,4,7,5,4,2,3,5,4,3,1,2,4,3,3,5,2,4,6,5,7,6,9,6,3,3,2,1,3,3,2,3,1,3,2,1,1,3,3,2,3,3,2,2,2,2,3,4","556574,620045,644861,661768,463010,482643,504397,522059,546071,565423,579181,585069,590528,595776,582174,583752,575388,587427,585222,571937,572023,576406,559012,554233,561910,544129,550509,541478,537125,535758,542591,532359,608945,680541,694748,684473,680395,674471,692224,677154,682392,677727,671541,668782,670613,674265,670154,677639,665793,667268,680070,678824,685184,697411,691018,686103,661961,644200,619336,919379,908262,893349,888266,825020",5,1,4083,[object Object],5,1038.8083333333334,4,3600,1252828,3686400,1114112,469,,815,,
1,B,perturbation,distributed,1,3,0.8.0,d75d8f8d,512,1,0,50,0,"17,24,25,28,30,32,33,31,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,32,6,39,40,41,41,40,44,42,43,42,42,43,43,46,46,48,44,46,48,47,48,48,45,46,43,43,39,32,35,31,20,0",26,58,0,63,6,30,-1,4944,"4,32",2660,"31,30",2145,1,60,50,698884,3593,[object Object],65536,1024,0,0,1615,"1114112,786432,1638400,917504,1966080,2097152,2162688,2031616,2097152,2097152,2097152,2097152,2097152,2097152,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2097152,2097152,196608,511180,655360,671744,895658,873813,2883584,2752512,939349,917504,1376256,939349,1409024,1004885,3014656,1572864,720896,3014656,786432,1026730,1572864,1048576,1474560,1507328,939349,2818048,2555904,419430,1146880,1015808,655360,",3033,1962002,53,16,"1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,4,3,3,1,1,3,3,2,3,2,3,1,2,4,1,4,3,2,3,2,2,3,1,1,5,2,2,2,0","473946,488364,498393,506705,433619,449076,452789,462977,463775,474546,479178,480537,481066,486496,481037,479043,476858,474400,477612,475373,472862,469798,450695,441616,441227,432198,429675,434270,434276,423041,433968,440110,531965,660101,667247,652343,650068,658315,655872,654318,666607,646514,653957,646240,650020,674353,661805,652620,661184,665744,669577,680518,684842,688381,671246,658466,643283,628702,614504,916073,897355,896455,880217,846653",5,1,3920,[object Object],5,1037.8569444444445,4,3600,1133771,3686400,2162688,525,,815,,
1,B,perturbation,distributed,1,4,0.8.0,c39cc16b,512,1,0,53,0,"20,24,29,33,39,46,52,52,55,59,56,60,59,59,60,59,60,59,61,61,62,60,61,59,61,60,62,60,61,60,60,59,6,30,33,35,40,40,43,44,43,46,46,46,50,54,54,53,52,53,49,53,51,51,52,49,49,47,46,36,42,37,33,17",19,58,0,8,6,32,-1,5144,"4,32",1948,"5,31",180,1,170,47,870587,3594,[object Object],65536,1024,0,0,1392,"1310720,1572864,1900544,1081344,425984,1004885,681574,851968,1802240,3866624,3670016,1966080,3866624,1933312,1966080,3866624,1966080,3866624,3997696,3997696,4063232,3932160,3997696,3866624,3997696,1966080,4063232,1966080,3997696,3932160,3932160,3866624,196608,327680,308955,254862,374491,374491,402578,576716,469674,430665,753664,602931,819200,1769472,1769472,868352,1703936,1736704,1070421,1736704,1671168,3342336,1703936,1605632,802816,1540096,753664,1179648,2752512,1212416,2162688,371370",4004,1960505,53,14,"1,1,1,2,6,3,5,4,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,6,7,9,7,7,7,5,6,7,4,5,4,2,2,4,2,2,3,2,2,1,2,2,4,2,4,2,1,2,1,3","771777,818194,843133,840666,507921,530722,553619,574149,604142,636052,639852,654347,671080,679246,693860,695506,701308,711517,727347,731231,729483,745372,739319,734964,745502,734270,738425,745603,737432,744041,732627,721601,634231,696295,703082,694995,693244,678064,698106,687556,680176,688791,684236,675541,665713,672748,678392,663360,666266,675201,676187,686217,687987,695372,708630,691790,674809,657167,637107,903680,908905,880269,873364,818944",5,1,4120,[object Object],5,1040.6997222222221,4,3600,1197467,3686400,681574,6,,815,,
1,B,perturbation,distributed,1,5,0.8.0,8ee7e1d8,512,1,0,50,0,"20,23,24,27,31,31,32,31,31,32,32,32,33,33,33,33,33,33,33,33,32,33,32,32,33,33,32,32,32,32,31,32,6,39,37,39,42,39,41,41,41,42,41,41,47,46,50,47,48,48,48,48,46,47,47,46,43,44,39,33,34,32,20,3",27,58,0,63,6,30,-1,4880,"4,32",2753,"31,30",3112,1,61,50,641559,3593,[object Object],65536,1024,0,0,1645,"1310720,1507328,1572864,884736,2031616,2031616,2097152,2031616,2031616,2097152,2097152,2097152,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2097152,2162688,2097152,2097152,2162688,2162688,2097152,2097152,2097152,2097152,2031616,2097152,196608,851968,484966,638976,688128,851968,895658,1343488,1343488,917504,2686976,1343488,1026730,1507328,1092266,1540096,1572864,1572864,1048576,1048576,1004885,1540096,1026730,3014656,1409024,1441792,851968,720896,742741,1048576,655360,65536",3054,1968258,53,16,"1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,4,4,3,3,2,2,3,1,2,3,2,3,2,2,2,3,3,3,2,3,1,2,2,3,3,3,2,2,3","470781,489934,500659,499653,438828,448930,456858,465202,455816,480616,469883,482434,476159,481872,469232,471873,474277,471965,470315,473818,446629,446861,428260,435888,428233,435568,419242,420437,416948,418112,418490,431742,531089,687120,680542,678537,687503,679458,682545,675082,678872,683199,669576,667434,672128,668061,675033,671231,677882,688820,676279,695242,695513,703566,686310,679582,659952,645923,644923,905080,889710,901728,857771,845140",5,1,3856,[object Object],5,1037.8725,4,3600,1121310,3686400,2097152,629,,815,,
1,B,perturbation,distributed,1,6,0.8.0,7cc7f6b6,512,1,0,52,0,"22,26,29,33,39,44,49,54,56,57,59,59,59,60,60,60,61,61,61,62,61,61,62,61,62,62,61,61,62,62,61,62,6,32,36,33,40,41,41,41,42,48,50,46,50,50,52,50,49,53,53,53,49,52,52,49,48,47,42,39,41,37,30,16",19,58,0,12,6,32,-1,5204,"4,32",1956,"5,31",730,1,705,48,920509,3594,[object Object],65536,1024,0,0,1390,"1441792,851968,1900544,720896,851968,480597,1605632,1769472,1835008,1867776,1933312,1933312,3866624,1966080,3932160,3932160,3997696,1998848,1998848,4063232,3997696,3997696,4063232,3997696,4063232,4063232,3997696,1998848,4063232,4063232,3997696,4063232,196608,299593,294912,308955,524288,268697,447829,383853,458752,524288,819200,753664,819200,1092266,1703936,1092266,1605632,3473408,3473408,1157802,3211264,1135957,1703936,1070421,1048576,3080192,2752512,851968,2686976,2424832,655360,262144",4009,1958667,53,14,"1,2,1,3,3,6,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,7,8,7,5,10,6,7,6,6,4,4,4,3,2,3,2,1,1,3,1,3,2,3,3,1,1,3,1,1,3,4","783336,824464,842832,837344,507116,529172,545507,577061,603439,632746,649570,655468,668359,680447,682174,695972,702024,703286,705273,724866,735809,728554,725968,721662,725275,728750,721612,726633,731520,719439,723179,714657,625398,697010,710577,694108,694507,706945,683541,685036,685085,692176,687976,679624,685193,669685,672696,664609,652608,657902,672627,665309,683835,686252,694799,678507,666763,641024,615031,925420,882897,904361,864230,802276",5,1,4180,[object Object],5,1040.5216666666668,4,3600,1199362,3686400,1605632,22,,815,,
1,B,perturbation,distributed,1,7,0.8.0,b857b375,512,1,0,52,0,"21,26,29,31,42,48,52,52,57,58,58,60,61,60,60,61,61,61,61,61,62,61,61,62,61,61,61,61,60,61,60,60,6,34,37,36,41,41,45,43,43,48,48,48,50,51,52,51,53,52,52,54,52,53,49,51,50,46,45,38,38,37,28,13",19,58,0,11,6,31,-1,5088,"4,32",1944,"5,31",729,1,705,48,818966,3594,[object Object],65536,1024,0,0,1407,"1376256,1703936,950272,677205,458752,1048576,1135957,1135957,1867776,1900544,1900544,3932160,3997696,3932160,3932160,3997696,3997696,3997696,3997696,3997696,4063232,3997696,3997696,4063232,3997696,3997696,3997696,3997696,3932160,3997696,3932160,3932160,196608,371370,269425,262144,335872,383853,737280,469674,352256,524288,1048576,786432,1092266,3342336,1703936,1114112,1736704,1703936,1703936,3538944,1135957,3473408,802816,1671168,1092266,1507328,983040,622592,622592,2424832,458752,170393",4011,2006146,54,14,"1,1,2,3,6,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,9,9,8,7,4,6,8,6,3,4,3,1,2,3,2,2,2,1,3,1,4,2,3,2,3,4,4,1,4,5","765229,840881,834537,836033,510869,538694,557342,583027,612781,637818,656243,670222,683555,678786,702526,709318,718972,723948,731040,732059,734214,743668,736978,743414,737330,750796,727633,732554,742613,735692,738688,716210,627165,727849,723132,732996,708959,723186,714737,714850,707104,715316,708027,700445,694591,687127,694668,680991,697964,696817,697087,704019,714897,709798,713860,697607,679328,652058,642917,923944,909225,892540,882098,843482",5,1,4064,[object Object],5,1039.4847222222222,4,3600,1163113,3686400,1135957,280,,815,,
1,B,perturbation,distributed,1,8,0.8.0,f8891351,512,1,0,50,0,"18,22,25,29,30,32,32,31,32,32,31,32,32,32,32,33,33,33,33,33,33,33,32,32,33,32,32,32,31,32,31,32,6,40,42,40,41,41,40,43,43,40,42,43,44,45,46,48,46,47,49,49,46,48,48,45,46,44,39,35,32,30,20,5",27,58,0,63,6,31,-1,5000,"4,32",2796,"31,30",3209,1,65,50,749094,3594,[object Object],65536,1024,0,0,1617,"1179648,1441792,1638400,950272,1966080,2097152,2097152,2031616,2097152,2097152,2031616,2097152,2097152,2097152,2097152,2162688,2162688,2162688,2162688,2162688,2162688,2162688,2097152,2097152,2162688,2097152,2097152,1048576,2031616,2097152,2031616,2097152,196608,524288,688128,873813,895658,671744,655360,2818048,1409024,1310720,688128,1409024,961194,1474560,1004885,786432,1004885,1026730,1605632,3211264,1507328,3145728,1048576,1474560,1004885,1441792,2555904,764586,699050,655360,436906,109226",3035,1930408,52,16,"1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,5,4,3,3,4,4,1,2,2,4,2,3,2,3,4,3,3,2,1,2,1,3,2,3,2,1,3,3,3,3,3","476158,495513,494682,506336,433083,445574,444851,462256,460113,471837,470542,479967,479772,477064,474780,465886,465314,456331,461060,461354,464166,442614,437135,431295,425086,419785,424094,416805,416011,417577,418073,430150,533822,671460,675519,667502,675681,681762,667819,679033,673573,661794,673560,665638,667642,671311,665233,667277,666222,678281,671755,683259,690544,695413,681512,667599,650565,638976,626508,913419,892836,898184,876466,830542",5,1,3976,[object Object],5,1038.826111111111,4,3600,1152589,3686400,2097152,368,,815,,
1,B,perturbation,distributed,1,9,0.8.0,d5d57238,512,1,0,52,0,"21,26,28,30,46,49,53,55,58,58,58,59,60,59,60,60,62,61,60,61,60,62,62,60,62,61,61,60,60,60,60,60,6,35,36,36,41,43,42,45,44,49,48,51,50,51,53,52,54,52,50,52,50,51,48,51,50,47,45,39,40,36,30,13",19,58,0,9,6,32,-1,5121,"4,32",1948,"5,31",657,1,1577,48,845286,3594,[object Object],65536,1024,0,0,1394,"1376256,1703936,917504,1966080,602931,642252,1157802,1201493,1900544,3801088,3801088,3866624,3932160,3866624,1966080,3932160,4063232,3997696,3932160,3997696,3932160,4063232,4063232,3932160,4063232,3997696,3997696,3932160,1966080,1966080,3932160,1966080,196608,327680,471859,393216,383853,469674,344064,589824,360448,1070421,524288,835584,1092266,1114112,1736704,3407872,1769472,3407872,1092266,3407872,1638400,1671168,786432,1114112,655360,770048,737280,638976,2621440,786432,1966080,212992",4011,1951873,52,14,"1,1,2,1,5,5,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,7,5,6,7,6,8,5,8,3,6,4,3,3,2,1,2,1,3,1,2,2,4,3,5,4,4,4,1,3,1,4","783374,825080,847612,837171,509489,528116,551222,577179,606858,633148,645063,658082,678542,673973,699759,698041,699194,715162,727109,721879,720496,722219,722721,729696,736360,727552,724071,732885,731731,734585,718903,723889,626064,708793,695258,697344,687699,684999,691028,691659,675501,686201,670791,682039,659503,662951,663682,660974,659022,664947,664873,673438,680946,688864,685130,686574,664977,640644,622480,920697,897007,883492,862724,823523",5,1,4095,[object Object],5,1040.4525,4,3600,1202530,3686400,1157802,48,,815,,
